"sedania_urls_link","sedania_urls_date_date","sedania_urls_date_user","sedania_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 5:33 PM","MrsLee","Haa3"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 5:34 PM","ZM5311","https://www.freemalaysiatoday.com/category/nation/2021/07/06/umno-pull..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 5:59 PM","Kingfish","Luckily not Limit down,so next target 0.70"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 6:32 PM","jutawansenyap","At first follow dataprep. End up follow jetson"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 6:41 PM","Malc7984","From the looks of it tomorrow would be another red day...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 6:53 PM","AAAwell","Esok cabnet nak fly... monitor"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 6:57 PM","cikminah7777","Pagi2 naik, terus jual, habis cerita"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 7:07 PM","jutawansenyap","Anything can happen. Depends on how dataprep, euro or even edaran also can take over sentiment role. But tomorrow contra candle for this 4 counters is very small. Morning surely up. But if dataprep can sustain above 1.75,it will attract more buyer to this 4 counters."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 7:11 PM","Telstar","I think This is game over."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 8:39 PM","Noworry21","Dont play contra then we can see every counter will be stable"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 6, 2021 9:45 PM","joyvest","Game over"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 3:28 AM","ruhaizat69","Overall down, not sedania alone, just normal correction"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 3:30 AM","ruhaizat69","Dow jones koyak!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 7:56 AM","MrsLee","Still ok lah...not so bad..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 8:06 AM","Malc7984","Guys what is your opinion on Sedania today... Any latest info?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 8:47 AM","jack663","don't miss scib-wb enter 0.265/0.27 and kpower-wb 0.28/0.285"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 9:14 AM","Miz Raya Bloom","kan banyak business"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 9:23 AM","ruhaizat69","Sedunia to the moon"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 9:24 AM","Sathya9121","sedanai not game over joyvest..lol"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 9:25 AM","Sathya9121","sharks still lowballing..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 9:26 AM","Sathya9121","like I've said.. RM 2"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 9:51 AM","Malc7984","Jack663 thanks for your comment...
AAAwell... No comment from you"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:09 AM","Sathya9121","hold..trust me"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:10 AM","luckaje","wait for it..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:11 AM","luckaje","10:45-11:15"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:18 AM","Markv572421","dropping lor ...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:34 AM","sonyx123","hopefully later got show"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:36 AM","Sweetchocalates","Red show"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:37 AM","Sweetchocalates","Jack knows how to swim with the sharks. Only noobs will get conned by the morning fake rise lol"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:42 AM","Markv572421","Anything news from sedania ..wow still green and green"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:45 AM","ruhaizat69","Slow slowly moving no rush rilex"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:48 AM","Sweetchocalates","Hahaha. Have fun holding the bag! Not much to do in sedania anymore. Game over."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:50 AM","jack663","Be careful sedania , volume low, Remind again, scib -wb"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:51 AM","Sweetchocalates","Ancomlb better :p"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:52 AM","Markv572421","Ya no more volume coming in"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:55 AM","Sweetchocalates","Will look at scib for any afternoon show. Thanks for reminding"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 10:56 AM","Markv572421","Sedania flying again today ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:07 AM","jack663","Markv572421, not support playing with fire, sedania should go to adjustment and rest ,my personal opinion, don't scold me"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:09 AM","Markv572421","ok no problem ...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:14 AM","jack663","pls go to check last week, start goreng from 0.50 tuesday, few days up 100%, NTA not 0.70, is 0.007, lol,"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:16 AM","sonyx123","But you also have to know that sold down for god knows how many days since 1.20!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:31 AM","jack663","If the topic I shared is wrong, please forgive me"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:37 AM","Markv572421","Sedania is goreng counter one ....everyone know"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:45 AM","jack663","Markv572421, Thanks"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:48 AM","imvu","ni yang termenung lama sangat dekat rm1 ni tunggu nak terjun ke nak naik ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:50 AM","Markv572421","Petang kot baru naik ....sekarang kan time orang nak makan lunch time ..hahahah"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=127","Jul 7, 2021 11:53 AM","jack663","imvu ,gua pun x tahu, lol.... harap naik lo, tapi i dah jual semlam 1.12, 1.10, 1.07"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 11:56 AM","Markv572421","Wonder why what is so special about sedania counter ???? So many people goreng this counter ...hahah"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 11:59 AM","Sweetchocalates","Ancomlb terbang woi hahahah"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 11:59 AM","Sweetchocalates","Sell sedania"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 12:03 PM","Markv572421","nanti dah sell sedania .....naik pula sedania ..hahahaha...manipulation"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 12:26 PM","Sweetchocalates","xpe. Jangan masuk ancomlb dah. Jerung nak dispose. Ambik popit dulu. Adios."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 12:26 PM","Markv572421","jack663 don't miss scib-wb enter 0.265/0.27 and kpower-wb 0.28/0.285 - karim counter dah loyak ......"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 12:28 PM","Markv572421","Jerung sangat pandai ......sabar sabar"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 12:34 PM","stainlyho37","Watch out Sedania after lunch....!!! if break 1.05..to go high again..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 12:35 PM","Markv572421","Gogogogo !!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 1:11 PM","msuhaimi84","beli harga 1.50.. agak2 ada harapan naik tak? Huhuhu"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 1:41 PM","Markv572421","Sampai 1.50 ....correction kot....setahu saya tapi korang naik TP pun boleh ...kena sabar ni kalau counter macam ni ..rileks"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 1:57 PM","msuhaimi84","Rm 1.50 tuan… beli 28 mei ari tu…"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:00 PM","greencode","If merah lagi cut loss"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:00 PM","Markv572421","Kena sabar..tunggu memang akan naik balik"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:16 PM","imvu","cmon , gap up limit up ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:22 PM","Markv572421","hahahahaa...gogogog Sedania"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:33 PM","ruhaizat69","Rilex slow slowly"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:35 PM","Markv572421","At least these 3 days 1.00 - 1.30"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 2:55 PM","Markv572421","To contra players better you cut loss if you cant wait"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 3:18 PM","imvu","hari ni = in 1.000 , out 1.010"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 3:24 PM","imvu","ulang sampai tutup ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 3:37 PM","Markv572421","Tunggu closing baru enter ....4,30pm......terbaik!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:01 PM","sonyx","GG already"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:07 PM","sonyx123","likely close red so much sellers pushing down"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:10 PM","Markv572421","they sell i buy"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:15 PM","MrsLee","Aiyoh...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:16 PM","Markv572421","Sedania ...sedania.....apa dah jdi ni .......bodoh nye"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:22 PM","Markv572421","Nampak nye mereka tak tahan ...terpaksa jual ...kesian kesian ...tu laa dah cakap ....korang suka sangat goreng goreng .....ingat main main ke"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:23 PM","Markv572421","hahahahhaaa...mana2 kaki goreng sila laaa goreng goreng sedania ni"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:27 PM","ruhaizat69","Rilex be patient"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:27 PM","ruhaizat69","Slow slow will rise"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:31 PM","ruhaizat69","Those who lost due to forced selling, my condolences"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:32 PM","Markv572421","hahaha slow slow rise .......fake rise .....i"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:34 PM","Markv572421","Jangan laaa bagi harapan besar dekat dorang yg beli sedania .....reality memang dah tak boleh naik dah ....hahahaha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:45 PM","ruhaizat69","Rilex slow slow"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:48 PM","Markv572421","hahahaha..slow slow slow slow ...dah nak mampus tu ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:48 PM","greencode","Hancur"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:49 PM","greencode","Ini laut punya Bukan pahang. Sudah kena potong"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 4:54 PM","Sweetchocalates","Really speechless. Some here still say it will go up by using hope analysis. Lol!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:01 PM","imvu","ni kalau gap up besok pagi memang sakit hati betul sapa yang cutloss ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:02 PM","ruhaizat69","Overall not only Sedania majority counter down, just normal correction"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:05 PM","Sweetchocalates","HAHAHAHAHAHA
Must be paid by the operator"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:06 PM","Markv572421","memang bodoh laaa kalau gap up besok ......"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:07 PM","Markv572421","balik2 cakap correction .......boring dah...kalau dah turun ..turun ler ...tak payah correction ..hahaahah ...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:09 PM","Seven77","Semua follow dataprep panic sell. Esok up again ding dong"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:21 PM","Markv572421","boring ..tak pyh cakap naik naik .....boring nk dengar ..korang nak tipu jer"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:31 PM","imvu","pagi besok mesti balas dendam all in ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 5:43 PM","Kingfish","SEDANIA Dah jadi Seddeh ni has... maybe on the way back to 0.70"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 6:11 PM","Noworry21","Kalau pagi turun then baik .
Kalau naik pagi2 dah turun sampai 0.76"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=128","Jul 7, 2021 6:53 PM","jutawansenyap","Cek bila masa dia turun ptg tadi.
Cek bila masa dia naik pagi tadi.
Follow dataprep sentimen. Kekeke."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 7:18 PM","awesome20","red we in, green we out"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 7:20 PM","superlimit88","MACAMANA SEMUA OK? JGN SEDIH ...CUBA DAN TERUS MENCUBA .SELAMAT MAJU JAYA...wakakakkakakaakkaakakkaakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 7:56 PM","cikminah7777","Esok pagi2 naik, terus jual. Petang mesti turun to 85!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 8:00 PM","OngKawKaw","BET BIG AND SMALL NIA. EASY ONLY SENANG CUCI!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 8:41 PM","Kingfish","Hehehe don't go Gap down is end of...!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 10:41 PM","Malc7984","I think it may go down to 80cents and then rebound back above 1.00"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 7, 2021 10:48 PM","ooi8888",""
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 3:04 AM","ruhaizat69","Government lack of support, not only sedania but majority tomorrow will free fall down, TP0.45 for short terms due to political uncertainty"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 7:37 AM","jutawansenyap","Ok
First tp this morning rm1.
Ptg kita collect bawah 0.7."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 8:05 AM","MrsLee","The prob is ...when you sell its Limit Up...
When you buy....it's limit down...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 8:16 AM","ruhaizat69","The very big prro is nobody’s knows exactly what’s going to happen only presiction buy or sell at your own cost"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:08 AM","ruhaizat69","Kedebum kedebam tebabom !!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:20 AM","imvu","sudah balas dendam ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:20 AM","jutawansenyap","0.815 bought.
Ok good luck.
Tengok dataprep.
Kalau data turun jual euro, sedania, jetson
Aku tak tau kenapa. Tapi tu lah malaysian market."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:21 AM","jutawansenyap","Fifo only. Petang koyak guys. Bapak besar kontra. Tak payah nak tunjuk hero ye"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:22 AM","jutawansenyap","Unless kalau dataprep strongly defend 1.50,then boleh la u all simpan sikit. Otherswise,cau."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:25 AM","jutawansenyap","Jom kita pergi stationery pulak. Tunggu pelikan jatuh deep. Sauk. Tapi volume mesti ada in top 10 la. Smlm besar pelikan."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:29 AM","ruhaizat69","Wow today got big force buying"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:34 AM","Jacky_87","Technology FSBM cont uptrending."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:53 AM","ruhaizat69","Just follow market sentiment, majority healthy correction"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 11:03 AM","MrsLee","Rest mode is better than throw mode..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 11:43 AM","greencode","Lompat jangan tak lompat merah menyala menanti"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 11:45 AM","Malc7984","AAAwell no comment today .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 12:35 PM","jutawansenyap","Nice.. Koyak. Full bullet ready."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 12:44 PM","greencode","Pelikan all in"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 1:03 PM","Malc7984","Any indication for this afternoon. Seems weak... Would it happen again last hour pulldown again?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 2:32 PM","hjhjhj","sedania this afternoon got any show ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 3:17 PM","Sakuragi11","red show"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 3:22 PM","kennyqs","game over"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 3:39 PM","imvu","sabar sedang cipta peluang ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 3:49 PM","Megacrown","Relax. Gloomy market"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 4:50 PM","hjhjhj","stay high floor , how to relax...hopeless malaysia politic"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 5:47 PM","ruhaizat69","Major drop this week not sedania only"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 6:58 PM","joyvest","Stop finding fault
No problem to buy those but the biggest problem is you guys fail to sell at the right time,which you should blame yourselves and nobody else......"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 7:37 PM","yipihjhj","Boss buy in tickets, share price also drop"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 8:08 PM","Malc7984","How low can it go tomorrow? DOW futures down 450++ and Nasdaq 250++
Seems like would be another red opening...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 8:12 PM","Malc7984","Tomorrow entry price 76 cents ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 8:38 PM","MrsLee","Not necessarily will be red...this counter has its own character...haa3... It's happened when you least expected...macam-macam..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 8:42 PM","MrsLee","Mr Jakel acquired...again"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 8, 2021 9:56 PM","Gooner82","Jakel acquired slowly. I think with tbe potential growth of this company, more key investor will come in.
Offspring will tap into more and more countries, this week they officially in spain. Greentech with the energy savings solution will get more contracts from the banks, and other GLCs"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 9:23 AM","ruhaizat69","Rilex slow slowly no rush, slow"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 10:03 AM","Malc7984","Any prediction this afternoon on Sedania guys .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 10:11 AM","limontea","ask Mr. Potential"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 11:22 AM","hjhjhj","i worry this afternoon big drop again , it happened these 2 days"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 12:08 PM","Miz Raya Bloom","apa yang asyik gostan gohead je, bila nak naik 1 ringgit lebih ni"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 1:43 PM","MrsLee","Pick up point at 0.865??"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 3:09 PM","Sweetchocalates","More than 900 counters in bursa. Why keep hoping for sedania to go up. Haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 3:10 PM","Sweetchocalates","Operator is on disposal mode."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 3:14 PM","wkkht","Changes in Sub. S-hldr's Int (Section 138 of CA 2016)
SEDANIA INNOVATOR BERHAD
Particulars of substantial Securities Holder
Name DATUK SERI MOHAMED FAROZ BIN MOHAMED JAKEL
Nationality/Country of incorporation Malaysia
Descriptions (Class) Ordinary shares
Details of changes
No Date of change
No of securities
Type of Transaction Nature of Interest
1 08 Jul 2021
1,000,000
Acquired Direct Interest
Name of registered holder MOHAMED FAROZ BIN MOHAMED JAKEL
Description of ""Others"" Type of Transaction
Circumstances by reason of which change has occurred Acquisition of shares in open market
Nature of interest Direct Interest
Direct (units) 46,473,400
Direct (%) 13.386
Indirect/deemed interest (units) 0
Indirect/deemed interest (%) 0
Total no of securities after change 46,473,400
Date of notice 08 Jul 2021
Date notice received by Listed Issuer 08 Jul 2021
Announcement Info
Company Name SEDANIA INNOVATOR BERHAD
Stock Name SEDANIA
Date Announced 08 Jul 2021
Category Change in the Interest of Substantial Shareholder Pursuant to Section 138 of CA 2016
Reference Number CS2-08072021-00076"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=129","Jul 9, 2021 3:41 PM","yiqqre","(Hightec 7033) net profit of 2 million stock price rose by RM5.64 (sedania) net profit of 4.21 million stock price is still so low.
Sedania share price extends gain after hitting limit up
Tan Siew Mung
/
theedgemarkets.com
July 06, 2021 10:20 am +08
Sedania share price extends gain after hitting limit up
-A+A
KUALA LUMPUR (July 6): Sedania Innovator Bhd’s share price gained more than 10% in Bursa Malaysia morning trade today after closing up 30 sen at RM1.06 to hit limit up yesterday.
At 9.53am today, the company's share price had pared gains at RM1.11 after rising as much as 14 sen or 13.21% to RM1.20 so far today.
The counter was one of the most actively traded stocks this morning, with 62.25 million shares traded.
Advertisement
The ACE market-listed technology firm returned to the black for the first quarter ended March 31, 2021 (1QFY21) by achieving a net profit of RM4.21 million, underpinned by positive contributions from its green technology segment and the newly acquired health technology segment.
This was also an all-time-high net profit for the group since its initial public offering (IPO) in 2015.
As a comparison, the group recorded a net loss of RM1.82 million a year ago.
The group’s revenue also jumped more than sixfold to RM17.07 million from RM2.78 million previously.
The group is optimistic about its growth prospects with the inclusion of the health technology segment, which is expected to supplement the group’s existing businesses, and mitigate the risk of relying on its current ongoing businesses.
The group also noted in its earnings filing with Bursa that it remained cautiously optimistic about delivering a positive performance for the financial year ending Dec 31, 2021 (FY21) against a backdrop of challenging uncertainties due to the prolonged Covid-19 pandemic."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 3:59 PM","kentrade888","show time is next Monday."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 4:03 PM","dimmubroker","Do you think it can reach 1.0 on monday?
Posted by kentrade888 > Jul 9, 2021 3:59 PM | Report Abuse
show time is next Monday"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 4:27 PM","ranacinggey","akhirnya dia turun tutup GAP candle"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 4:32 PM","fregend","wash finish will be up, future prospect would be good"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 4:33 PM","kentrade888","dimmubroker …If the major shareholders buy again, it is easy to achieve."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 4:50 PM","MrsLee","Nice....next week surely uptrend"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 9, 2021 5:55 PM","Monkeyboo","Now major shareholders still collecting. Hold till August, will rebound back to tp1.1 at least"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 10, 2021 1:17 PM","Inv2233","It is very risking now?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 6:43 AM","rr88","Helpless by delta. > 20,000 cases in aug. Prolong lockdown. Economy will suffer. Stock market will crash. Sell !!!"
