"vsolar_urls_link","vsolar_urls_date_date","vsolar_urls_date_user","vsolar_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 26, 2019 4:39 PM","Tonylck","solar director one leg broken no ohm...u see knm same price with solar n now 0.43 lio"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 27, 2019 1:48 PM","Kho Hon Hua","LOOK LIKE COLLECT AT 20C"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 27, 2019 2:09 PM","misterpenny","If u already bought this share, prepare yourself for next week. Support line now at 0.195 technically + new high volume + 70% rsi (weekly) = seems like a bit hope. If it's break Res at 0.20(r1)+0.215(r2) for next week, it will go up + make a new high before making a correction (just prediction). Instead, if it's break support 0.195 then it will go down further until it reach 2nd support at 0.175 or may down even further (just prediction). depending on your risk management + trading strategy. Note: history may repeat it self. You know what I mean. Good luck."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 28, 2019 3:46 PM","moneykj","Monday morning go for Kanger at 0.07. It will touch 0.10 very soon."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 29, 2019 2:14 PM","emo","Credit Suisse buy Focus Vsolar NetX"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 29, 2019 3:05 PM","Tong Coleman","Vsolar Group Bhd said today Switzerland-based Credit Suisse Group AG emerged as a major shareholder with a 5.08% stake in the solar energy specialist after acquiring 8.8 million shares on Wednesday (July 24).
https://www.theedgemarkets.com/article/credit-suisse-emerges-vsolars-m..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 29, 2019 3:37 PM","Penny to Pound","Jangan main main sini,"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 30, 2019 8:32 AM","investopology","today no market lah, no need buy today."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 30, 2019 12:28 PM","Syndicates","Sozai they act as nominee lah. The real owner don't want to disclose his name lah. All these stocks is under same operator sozai"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 31, 2019 9:51 AM","ppginvest","not bad"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 31, 2019 2:08 PM","bargadcapital","Credit suisse buy ...focus from 10c up to 33c +230%,credit suisse buy vsolar from 10c up to 21.5c +115% . Netx upnext TP 50sen
epayment business.wifi business in thailand.jv with ticket company.provide system for one of biggest bank in cambodia.jv with brokerage firm in hongkong.GEM LIVE apps on playstore now 50k active user.Expected to contribute profit this coming quarter."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 31, 2019 4:32 PM","Daily8","Tipu"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 31, 2019 4:33 PM","yesyesyes","kena tipu ke ??"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Jul 31, 2019 4:49 PM","Daily8","they put credit suisse to attract ppl to go in. They are in fact selling the stocks"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 7:17 AM","aikinlai","Dun believe...look.at that taiko...where is him now.? He keep say...just buy dun ask. Comment also deleted....then another guy ask him..what is the news...
This asking question guy also deleted. Both are same person. I ask i answer to create more.hype only. So Vsolar Sailang Margin....i think same guy lar."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 11:04 AM","andrew95","vsolar gg already? sad"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 11:21 AM","jeffng570","Posted by VSOLAR Sailang Margin All In > Aug 1, 2019 10:04 AM | Report Abuse
you don't cb i tell you, give you more chance to make money you don't want then you become sozai only
the way u talking like you are big gangster"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 12:13 PM","albert5293","Dropping?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 12:15 PM","albert5293","GG"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 12:23 PM","Investsucess Trader","Punter, don't ask peoples to buy , so many follow you now they are wounded."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 12:34 PM","darrenleesl","Hmmm next support at 0.170. Hope for the best."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 1:21 PM","Darren95","morning i buy 0.185 sell 0.185, i see someone keep selling on 0.185"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 1:29 PM","DAve Lee","F lo i bought it 200 unit, average 0.1935.
Wish can break 0.195...."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 1:30 PM","KLSEBOTS","Yesterday got news and got movement, dont panic. Waiting at 170 best choice. Someone will vomit out by t3"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 1:33 PM","albert5293","Today's don't know got news or wat. No eyes c"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 1:35 PM","DAve Lee","My force selling on monday.
How a sifus, any suggestions?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 2:36 PM","ruhaizat69","Rainy day, sorry no solar available"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 2:52 PM","Daily8","I already said this stock is tipu. U dun believe me"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 2:56 PM","andrew95","why punter so quiet?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 2:57 PM","Investsucess Trader","Punter kena con? haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 3:02 PM","albert5293","Just wonder. Credit Suisse enter but the price drop likes a hell. No eyes c"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 3:10 PM","andrew95","punter fast push the price up. i all in all my money in vsolar.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 3:11 PM","KLSEBOTS","Haha. 170. Wait 140 better."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 3:17 PM","Investsucess Trader","Punter, go back to study, concentrate on your studies, don't waste time here ,"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 3:28 PM","maoyap","lol. all kena trap by this lousy counter"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 4:23 PM","KLSEBOTS","Ai, where is 170."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 4:34 PM","KLSEBOTS","Wa 185 again... Nvm. Wait monday 170 or 140"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 4:37 PM","rmkfac100812","i m stuck at .195 with only my sepender left.. no $ to average down.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 4:48 PM","andrew95","punter boleh!"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 5:08 PM","Daily8","ini vasu, go everywhere sound netx. stay asidelah. promo promo bising lah."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 5:22 PM","Investsucess Trader","Punters, You change name 5 times already, I only one times, your former comrades at ECON,"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 7:09 PM","Daily8","who?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 8:00 PM","KLSEBOTS","Punter, vsolar got what good?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 8:41 PM","VSOLAR Sailang Margin All In","Please refer to Madam Yeo Bee Yin on renewable energy policy."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 1, 2019 11:25 PM","suare_pro","Kon people ayoo"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 2, 2019 9:09 AM","KLSEBOTS","Reli can wait at 140. Good. Hand brake 170 before 9.00am. Haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 2, 2019 9:11 AM","choonwoon","Sell high Focus Vsolar change to buy bottom Fintec Netx"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 2, 2019 10:16 AM","vasu","NetX Holdings Bhd has entered into a collaboration agreement with 2Go Technologies Group Ltd (2GO) for the development and deployment of electronic customer verification platform known as the e-KYC platform . NetX said the e-KYC platform is aimed as being a verified and widely accepted data passport, to enhance data privacy of users and increase efficiency of data verification process of business platforms.It is planned to be implemented into a variety of platforms, ranging from basic account verification, trading platforms to e-commerce platforms and everything in between.
2GoTrade is a technology solution provider for the equities and capital market that focuses on equities trading and post-trade support through the use of IT cloud services that serves a broader financial institution market in Hong Kong."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 2, 2019 10:18 AM","Investsucess Trader","Punters, on the way to holland??"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=85","Aug 2, 2019 10:23 AM","fosther","Guan Eng may visit China again to attract investments
KUALA LUMPUR (Jul 15): Finance Minister Lim Guan Eng said he may pay another visit to China, potentially Shenzhen again, to attract more investment into Malaysia.
Lim said although the US is the largest foreign investor in Malaysia and is expected to continue to increase, but the potential of China’s capital is increasing.
“China has its advantage, and the US has its advantage. These two countries are among the best in terms of foreign investment, and they are both very important,” he told local Chinese media Kwong Wah Daily in an interview last Saturday.
Lim said if he visits China again next month, his focus will be on investment, so one of the destinations would likely be Shenzhen, to attract high-tech, high-value Chinese major manufacturers to invest in Malaysia.
Lim also said after his first official visit to China earlier this month, both countries' governments are discussing the possibility of establishing an interactive channel for the stock exchanges of both countries.
Lim said he would discuss this further with Chinese authorities if his next visit to the country materialise.
""I hope we can yield some results in the near future,"" he said.
Lim said in addition to investment and business, both countries also hope to strengthen securities and stock exchanges areas.
After a visit to the Shenzhen Stock Exchange, Lim said they are studying whether it is possible to create a new platform that makes both capital and stock markets more competitive, and gain more access to financing.
Lim said this would require further works to be done, including formulation of the technological process and financing mechanism.
Lim hopes that after visiting China, he could accelerate the materialisation of this objective.
On the matter of potential raising of Panda bonds from banks in China, Lim said the Malaysian government is still considering it, as the government thinks that it deserves a lower interest rate.
Meanwhile, Lim said after visiting Huawei’s operation in Shenzhen and meeting its management, the technology giant pledged to strengthen its investment in Malaysia.
Lim also said representatives from Huawei will organise a visit to Malaysia as well, and he is scheduled to meet them to discuss more on the company’s potential implementation of 5G technology in Malaysia.
""They will come in a week or two. When I am in Penang, I will discuss with them,"" he said."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 10:31 AM","jeffng570","holland liao la this time"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 10:39 AM","jeffng570","wa siao liao la jip pai"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 10:41 AM","jeffng570","Posted by VSOLAR Sailang Margin All In > Aug 1, 2019 8:41 PM | Report Abuse
Please refer to Madam Yeo Bee Yin on renewable energy policy.
run away oredi ah????haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 10:49 AM","CY","Ohh will it takes a u-turn later?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 10:52 AM","VSOLAR Sailang Margin All In","Run run cut loss margin call coming soon holland liao"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 10:57 AM","Investsucess Trader","Punters, now only run, telur also jatuh,Haha,"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 11:02 AM","albert5293","Stuck"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 11:09 AM","VSOLAR Sailang Margin All In","Don't sell now dead body also cannot see lah"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 11:10 AM","VSOLAR Sailang Margin All In","Albert yeoh apa lu mau kah"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 11:18 AM","albert5293","U suggest to sold now?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 11:59 AM","ahlulu18","You need to have faith in the management to perform if you buy this stock."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 3:15 PM","CY","Decided. cut loss."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 3:35 PM","fl888","Credit Suisse bought under nominees arrangement who are the operators for Vsolar ,Netx..etc..so unless Credit Suisse buy directly in their name will only be gooddddd..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 3:43 PM","Daily8","better cut. find other stocks to earn back the losses. Got 3 black crows there ord, this vsolar will die."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 3:45 PM","Daily8","looking at the trend, sub stakeholder will make money. Most of their stocks under them are moving like mad."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 3:46 PM","maoyap","fl888 how to see nominees arrangement or not"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 3:59 PM","fl888","As stated on 29-7-19, by it’s right to rehypotecate the shares bought on behalf of its clients, they have right to declare that they have deemed interest.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=86","Aug 2, 2019 4:08 PM","Daily8","Credit suisse is just a proxy lah, people. It's part of their own team. They have this so-called 3rd party buying the shares which they can sell.This someone is buying every drop price at huge lots. For what they do that???
1.either they long time already collected low. So, every drop they selling now is money making.
2. this is the least scenerio. they collect now in every drops (averaging down ) and later they will push it up again.
3. no sign of IDSS. So this is purely 2 person passing each other the stocks."
