"icon_urls_link","icon_urls_date_date","icon_urls_date_user","icon_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:09 PM","brain","When make money its my analysis and foresight. When lose money its gomen fault.
Podah low class player. Deserve to be con.
You enter these waters already know plenty of sharks. ITS YOUR OWN FAULT."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:11 PM","Depeche","Wow...what a crazy day for this stock....Luckily never touch"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:12 PM","T800Terminator","Same Gov? Nope, this Gov worst than last one. They only concern their greedy power. Totally ignore ppl."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:12 PM","Shareview123","Let say 25 % of the total shares issued
= 2.3 billions x 25 % = 575 millions are in the hands of the retailers, if they push up 10 sen, they have to pay additional 57.50 millions, if they push up 20 sen, they will have to pay additional of 115 millions."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:14 PM","DickyMe2",""
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:16 PM","DickyMe2","""
lee_m2020 Shall rebound at least to .30 guys tomorrow... God wills it!!
17/02/2020 5:05 PM""
Maybe in your dream!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:20 PM","DickyMe2","There are people with inside information of the timing, who promotes and quits early with hefty profits.
An example is Mabel.who has the right connections and information. Beware of these kind of reptiles."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:21 PM","5354_","Drop bec mkt turn bad(down 7 pts)? Let IBs' sell RI shares cheap?
lee_m2020 Shall rebound at least to .30 guys tomorrow... God wills it!!
17/02/2020 5:05 PM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:21 PM","Mabel","Dicky,
So what's new?
I saw the same thing in your Air Asia Counter...
I'm still holding it and waiting patiently to collect when it reaches RM 1...
Meow.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:22 PM","DickyMe2","Same here except that I am not committed yet in AA.
RRRrrooooAAAAAArr!!!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:24 PM","DickyMe2","""Posted by Mabel > Feb 17, 2020 5:21 PM | Report Abuse
I saw the same thing in your Air Asia Counter... ""
I doubt you have such an instinct. It's more like being fed like a fat cat.
RRoooAAArrrr!!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:25 PM","CharlesT","Meow"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:25 PM","sylvester89","Well....so anyone know about when the Right Issue will be credited to our invest account? any information on this? How about Warrant?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:27 PM","DickyMe2","""Posted by sylvester89 > Feb 17, 2020 5:25 PM | Report Abuse
Well....so anyone know about when the Right Issue will be credited to our invest account? any information on this? How about Warrant?""
Don't be lazy. Read the announcement from Bursa or company.
Contact your broker or check your trading platform."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:27 PM","whizzkid","need to get laid tonight to release stress..knew something was not right and was glad to get rid of the stocks earlier but then greediness overcame and stuck at .535"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:27 PM","Yu_and_Mee","Morning up. 1st session closing with limit up. Then not see it. Now saw FB comment and go tk see the price, what the hack is going on?
SC must continue designating this counter. Con a lot of people. Bad counter.
The best side is I never go into this counter even triple limit up.
This is obviously a trap. Greed must be on good counter. This icon keep losing money, still people want to be rich overnight, now become bitch overnight.
Pity but cannot do anything.
From heaven to hell then heaven again and hell again.
No lesson learnt?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:35 PM","Nor Salwana","Yu_and_Mee. I like your comment"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:36 PM","ECGC","Luckily my broker restricted this counter...plan to chase this morning...
Last month, bought but vgrt settlement.
Nightmare!
Why sudden bursa change to listing the icon n wa, tommorow...to prevent limit up n goreng?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:38 PM","Banditos","kakijudi lose suddenly gov in the wrong. lmao. buncha idiots. malaysia only need new gah? the citizen still stuck gambling mentality. n they call themselves investors. ha ha ha."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:39 PM","DickyMe2",""
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=154","Feb 17, 2020 5:42 PM","Shareview123","The cost of ICON for all shareholders after consolidation of 50 to1 and rights issues at 0.105, is around 0.105 less the the price of warrants.
It means all shareholders ( major shareholders and retailers) are almost the same, so if the shares price drop to 0.07 - 0.08 ( which is unlikely in the first week of listing), those who want to buy and hold with a profit target of
20 - 30 % can try."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:43 PM","Trouble Huat","Haha. Whoever burnt. Good luck"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:43 PM","DickyMe2","Another promoter! Sigh!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:45 PM","Shareview123","Today's price movements have given a clear indication that the price will be hovering around the right issue price on 20 Feb, 2020."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:50 PM","Mabel","Fair enough..
No point being a cry baby. What has happened cannot be undone. So don't blame everything on markets, other traders or bad luck. At the end of the day, you are making the investments.
For me, it’s still too early to make any assessment as this new ships has just been refurbished. Her journey has just begun. We will know what will happen from tomorrow onward.
For those that bought today and have sell. Well done. You did great considering the sudden change on the listing date by 2 days from 20th to 18th February.
Remember, the right Issue price is 10.5 Sen. If you have not trade earlier on this counter, this should be your cost to monitor. Set your cut loss limit for your respective ICONs.
As shared by Shareview, from the operator perspective..
Let say 25 % of the total shares issued are from retailers.
= 2.3 billion x 25 % = 575 million are in the hands of the retailers, if they push up 10 sen, they have to pay additional 57.50 million, if they push up 20 sen, they will have to pay additional of 115 million.
So, this is something you have to keep in mind when managing your cost. As I shared earlier, if we bench marked ICON with her competitors in the trade, they are trading at the following price.
Perdana Price: RM 0.47
Coastal Price: RM 1.33
Alam Price: RM 0.15
I'm prepared to go all the way to 3 years if ICON can get up to speed. Anything less to reach our destination is another Bonus for all of us NEW SHAREHOLDERS.
https://www.youtube.com/watch?v=FoPuwKt1rbE
Meow"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:52 PM","Mabel","@CharlesT Mabel is either a promoter or an idiot....
17/02/2020 5:24 PM
Wrong again...
One thing is clear...
I'm not a POM POM Boy..
Meow.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:53 PM","sylvester89","I seriously nothing to say for those who purchased from a high price I just pity them for their loss..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 5:54 PM","CharlesT","Where got wrong...most of my prediction here came true"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:00 PM","mf",""
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:02 PM","ahbah","The chairman is a Raja Tan Sri ?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:04 PM","sylvester89","Am running in the park now feel the fresh air lol"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:06 PM","ahbah","The counter is a corn stuff ?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:06 PM","bcmengs","i got burnt when i chase last round during the spike before the OR although i have been holding quite a bit for a long long time. this has been the worst counter i have seen.
hold at own risk. no prospect at all. sindiket cari makan punya counter.
i am happy for those who earned. those who kena bakar, take it as lesson. No one is holy here. all are kaki cari makan. there are only winners when there are losers.
Well, i loss in this counter. i move on to other logical counters."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:14 PM","freddiehero","wah lau.. tomoro how look?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:15 PM","freddiehero","big discount ka?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:20 PM","jgb349000","Con man counter. better run away far n dont look back at this again.good luck."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:20 PM","Bmw X5","dun worry aiyoyo...make back losses in MRCB"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:22 PM","sylvester89","Freddiehero: Tomorrow all order chicken rich and eat will do and see how the counter looks like."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:24 PM","OTB",""
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:30 PM","sylvester89","Hmm....let’s say if the price is above of 0.12 - 0.13 for those who subscribe for the OR will have earn some of them small profit if the price went below of 0.105 we will have to face the loss."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:46 PM","Mabel","@rr88 Mabel another stupid idiot asshole singing flowery welcome to new comers on top of the bubble at 0.535. 67% drop from there at close. Those who went in big lost underwear in just half a day. Ex right n consolidation price was 0.125. At 0.535 it was already > 400% bubbly bubble.
17/02/2020 6:20 PM
This rr88 is another idiot !
If you have listen to me you could have made much more money in Greatec. Those that stay with me have made 500% Profits. Whenever you go you always comes with filthy comments and always bash down people thinking you are the only one who knows everything.
I took a positive approach is sharing what I know since I put my stakes in this company.
What about you ? Keep bragging about chart everywhere you go and claims to makes million here and there.
Just because you are old as you always claimed to be, you expect us to respect you. Respect needs to be earn.
Enough said ..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:51 PM","valensi88","I CON U! ahaha"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:51 PM","Mabel","Sharing this very interesting article on the event that happens today...
http://nexttrade.blogspot.com/2020/02/icon-designation-uplifted-warnin...?m=1
Meow.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 6:56 PM","gojo","macam cirit birit punya penyakit"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:26 PM","ZStrader","who bought at pick lost 65%.... if did not sell... crazy con stock"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:31 PM","T800Terminator","Tomorrow open 0.09? Or 0.07?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:32 PM","T800Terminator","Open higher than 0.13 sure sell like no tomorrow. You think operator so kind to let you made money?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:32 PM","Trouble Huat","some people thought there is free lunch in this world. perhaps you are their free lunch hehe"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:33 PM","ZStrader","kahkaahh.... another anzo, trive , sumatec..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:34 PM","pang72","I never see a stock limit up then limit down in single day for my trading life."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:35 PM","cytew","We start to "" short selling "" from 53 sen to 42 sen when we read the announcement that listing of new shares and warrants is on 18th February instead of 20th February...
We are expecting ,tomorrow heavy selling pressure from creditors and financiers as their settlement shares and free warrants that amounted to about 264 million and 61 million respectively will press down the price to as low as 9 sen....Just wait and see !"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:35 PM","pang72",""
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:45 PM","Shareview123","After the right issue completed, the financial position of ICON is very much better than before. If the company can get more and better contracts and also better governance, better management, the company should be able to give a better result , in a longer period, its shares price will go up also.
What we should do is keep monitoring the company's performance. If your cost is around 0.10 - 0.11, you don't need to be so panic, just keep for some times, any day the price hit 0.13 - 0.14, you can make 30 % returns also."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 7:52 PM","CharlesT","Yeap...their debts will be reduced fm rm600m+ to rm400m+"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:02 PM","pang72","So, I bought at 53.5c..today, do I need to panic hur?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:13 PM","xiaoqing88","Cytew .
you short sell ICON? Do ICON can IDSS? A simple Liar.
Tomorrow ICON confirm up to push up warrant price."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:13 PM","Youghin","Q-ing at 0.005"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:14 PM","xiaoqing88","This share down so much because of non-liquidity. Not pressing down. You just simply stupid."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:17 PM","BullRun_93","@pang82
if you buy $10K worth no need to panic. Tommorrow don't sell your rights & warrants it will shoot up again after clear all panic selling first. I have instict these gila kaki goreng will push it back up again for round 2. ;))"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:19 PM","ivanlau","Icon right issue per share only 0.10. Therefore it may further drop to 0.10 , good luck ....."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:24 PM","cytew","@Xiaoqing88, why you are so silly, ask your remisier sell for you ,paid 0.6% brokage...I had been doing this for last 15 years...."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:27 PM","cytew","@xiaoqing88, if you want to learn this skill , come and join 108 兵法投资群组。"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 8:27 PM","BullRun_93","@ivanlau
if drop to $0.10 i confirm buy somemore besides my rights & warrant.....mark my word. i'm putting my reputation on my user i.d BullRun_93 on the line (if i have any at all) you guys decide.....LOL"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:09 PM","5354_",">10.5 sen still gain plus free W why complain?
Syndicates gxfc to those who cant sell OR and forced to subscribe and bet further. glhf
17/02/2020 4:14 PM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:10 PM","5354_","Why you no post in Dayang? RI only 92 sen why pay 2.8?
ivanlau Icon right issue per share only 0.10. Therefore it may further drop to 0.10 , good luck .....
17/02/2020 8:19 PM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:20 PM","Icon88_","Most comments from haters in afternoon after drop. Why morning dare not post eg Charles T, etc?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:24 PM","BullRun_93","@Icon88
i did warn MentalWarrior not to get in at $0.535....does that consider a warning?? :))"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:28 PM","hafizisolehah88","Bersabar lah...."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:42 PM","ferdtwh","Simple logic for today's roller coaster trend is that morning reflect designated share upliftment and noon reflect rights shares listing tomorrow...... don't make yourself headache for whatsoever goreng, syndicate....."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:53 PM","Quickgain","Earlier I hav warned that retailers RI was under subscribed 22%(505million) and you guys interpret as over subscribed. The retailers cost price are all above 12.21 Sen to rm1!!Before it can go above 12.5 sen, market need to absorb all this 505 million shares + 260 million from banker.. I think it will take very very very long time !!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=155","Feb 17, 2020 9:58 PM","sheep","Wont be surprised if retailers' portion not credited in their accounts by 8.30 am tomorrow ..... biasalah.....wakakakaka"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 9:58 PM","DickyMe2","""Posted by Quickgain > Feb 17, 2020 9:53 PM | Report Abuse
Earlier I hav warned that retailers RI was under subscribed 22%(505million) and you guys interpret as over subscribed. The retailers cost price are all above 12.21 Sen to rm1!!Before it can go above 12.5 sen, market need to absorb all this 505 million shares + 260 million from banker.. I think it will take very very very long time !!""
Majority of stocks are like that, in the billions but revenue not even reaching 100 million. KLSE is used by educated thieves to operate like a syariah compliant CASINO."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:02 PM","Icon88_","You forgot why OR was disposed at lowest 0.005? If they disposed at lowest how can oversubscribed since many more OR not taken up?
Posted by Quickgain > Feb 17, 2020 9:53 PM | Report Abuse
Earlier I hav warned that retailers RI was under subscribed 22%(505million) and you guys interpret as over subscribed. The retailers cost price are all above 12.21 Sen to rm1!!Before it can go above 12.5 sen, market need to absorb all this 505 million shares + 260 million from banker.. I think it will take very very very long time !!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:27 PM","Icon88_","Even down 6 sen today those taken up RI still gain."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:27 PM","Mabel","@pang72 I never see a stock limit up then limit down in single day for my trading life.
17/02/2020 7:34 PM
Same here..
Another thing is I have never experienced about a change of the listing date brought forward by 2 days on Monday after designated Share Uplift on Friday evening.
There's too many first time here. I can see some similarities with my first night entering our bedroom after a gracious wedding ceremony in the evening after all our guest have left.
As the saying goes, ""there are bedrooms you like to remember and others you would like to forget. Serba Dinamik is something I will remember for a lifetime as it was effectively done. Even Revenue exercise was great.
Unfortunately ICON exercise is full of controversy; something I would like to forget and move on. It will definitely be a good lesson for the my next Share Consolidation Exercise end of this month..
Other than this, I'm really looking forward for a smooth sailing of my ICON Royal Fortune..
Enjoy this song as much as I do.
https://www.youtube.com/watch?v=XdD3Qy5U2t0
Meow.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:33 PM","Icon88_","Might be Quickgain is 1 who sold OR 0.005? Why waste time here?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:33 PM","Iphne4","Guys, tml will have technical rebound la. Today selling climax d with high vol. dun expect it to go back to 0.535 though. Shud be able to go back 0.220-0.240"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:35 PM","Mabel","Cheers ICON Supporters!
Meow..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:36 PM","Icon88_","Wait tomorrow we can know answer. I expect less and less haters posts if Icon rebound."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:44 PM","sylvester89","Aiyo....so many argument for what when the food cook up and came to us we just eat it and choose to pay the bill or still want to order is up to everyone. (Goreng Goreng) for what if really want to goreng ask them tomorrow cook maggie goreng and send to bursa and icon by food panda let them taste the food then if they happy everything settle.! Case Closed!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 10:50 PM","gemfinder","Morning limit up, then down... bursa should delist tis counter."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 17, 2020 11:05 PM","roslaom","Jgn gaduh gaduh. Good things take time."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:03 AM","2Oldschool","Just stick to the fundamentals. The share consolidation & rights issue was good for the counter. Post rights it should trade at 12 cts with potential upside. If the price dropped to 10cts , what it means was Icon share price was Zero before the rights, at 12 cts means Icon share price was 4cts before the rights. If 17cts just do the maths and so on. What the speculators are trying to do moving the price up & down is not important. If the price goes below 10 cts then it is a Buy signal for me. I just went in for the rights and my target is to exit with a 20% profit within 12 months. Simple old school investing."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:09 AM","BearishTrend","I'm just lost my mind..very tricky stock icon..New system programming from germany helping for smart operator to raising company fund."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:21 AM","gorengking","Bursa now full with manipulation. Bursa still doing nothing and they are okay with it. Bursa and Security Commission in this country are jokes. Retailers now die standing kikiki"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:39 AM","apolloang","those who bought the rights at 0.005cts+ 0.105cts= only 0.11cts also get free warrant,how to lose? unless tomoro is 0.07cts and warrant is 0.03cts"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:43 AM","Quickgain","It's strange still got many people here say never come across or seen such a behaviour of icon shares ??!! Limit up morning then crashing down hours later, sell early before RI credited, It has been happening year to year, history repeat n repeat...I safely said it happened more than 100 times since cds introduced. To me Icon case is normal as compare to harvest,csl, sumatex, Istronic etc etc..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:47 AM","apolloang","that's why foreigners shun Malaysia.they know here all crooks"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:49 AM","apolloang","as long as no putting those who did all these behind bars,they will still do this to other stocks"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:50 AM","apolloang","Malaysia need ICAC not MACC.....malu sahaja this bursa"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 12:50 AM","CUTLOST","flip flop..rules n regulation should be enforced..up n down too much..x boleh tahan..if ur bought 53k morning..after left 18k..shiit"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 1:20 AM","newkid","Today I think the volume is keep roll over by operator, the most they can sell is 5 million to greedy gambler @17.5 Sen to 48 sen. Above 48 Sen likely left to right hand only. Tomorrow don't play play with market, all sellers are REAL ! If I got RI, I will key in sell 10.5 Sen n warrant sell 0.005 Sen and let market determine the opening price. If can not done that mean it will open below 10.5 sen. but if done then the done price for sure guarantee 10.5 or higher ..at least run first !! Opening price will b the correct price because buyers n sellers will be few hundred million n will be locked or stand still for few days, therefore better chow first !!!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 1:26 AM","paktua73","hahaha rr88 real kena here...
rr88 stoolaa been liar..
if you back be humble man..
and follow buy jaks
and you will reward handsomely..
=========================
OTB@ Posted by rr88 > Feb 17, 2020 6:08 PM | Report Abuse
OTB idiot probably got stuck speculating in this 12 cent shit prior to designation. Thats why rosy flowery comments just prior to todays free fall. Just another OTB screw up after the recent screw up in carimin. He came out apologising like an asshole then. Now this asshole keeping quiet oredy. Stop lar following this stupid idiot.
----------------
Ans :
You think that you can con me to buy this stock.
Check my records and I am not so stupid like you.
rr88,
Unlike you, you are a big liar in I3.
You are very poor and pretend to be rich.
You are not a lawyer and pretend to call yourself a lawyer.
You do not have money to buy Penta, still claim that you made > 3 million.
You do not hold any share, how can you make > 3 million in Penta.
You do not have a good record in I3 especially in Dayang forum.
You do not do your homework and simply assume without facts and figures.
You had been wrong all the times.
Do you feel shame on yourself to tell lies here ?
God knows !!
17/02/2020 6:24 PM
=========================
tut tut
more trust to OTB..
his real good trader.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 3:52 AM","5354_","OTB never supported AirAsia how?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 3:53 AM","5354_","I can still trade AA but not now."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 3:55 AM","5354_","MACC PKR people so Anwar PM only Chinese got hope to make $ from Bursa?
apolloang Malaysia need ICAC not MACC.....malu sahaja this bursa
18/02/2020 12:50 AM"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 4:47 AM","paktua73","5354..morning.
.OTB has own methods..
when his choice a stock to trade..
and AA not qualify to pass on his standards..
thats why paktua salute him..
his always stick and very proper selected a stock thats he want to play...
Airasia not qualify on his standard..
tut tut
wise man always set own standard.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 4:50 AM","paktua73","paktua also has own methods..
when play trade..
paktua play as red stock hunter..
and has own standards before choice stock..
and Icon not pass paktua standard..
and will never play here..
tut tut
also buy at jaks..
jaks pass all our standard to hold as investment picker..
juat share bangang style only"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 5:36 AM","mf","Dow Jones 29,398.08 -25.23 0.09%"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 6:27 AM","MichelleNg","Today icon will be top volume. Good opportunity for gamblers to get AUDI. Stay aside to watch shows with popcorn will do."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:32 AM","QQflying","today got show hahha"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:32 AM","QQflying","50% drop"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:47 AM","OKU_2020","No Way to Runnnn
Under lock up.. Pergghhhh"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:50 AM","agrimineral","This stock very special. Limit up and limit down in a single day. Wow! Never seen before."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:54 AM","whizzkid","hope will not get f*c&ed in the @ss today...."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:55 AM","ferdtwh","wow, surprised that icon-wa so much buyer q already......"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:56 AM","lingling66","show time for today!!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 8:58 AM","Depeche","I am going to attend class here...something new to learn...not going to touch though."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:02 AM","Undi_PAS","PH/BN same. Useless. Try Pas in GE15."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:03 AM","apanama","at last it will touch 5sen..:)..that day i said 12sen..now materialise..kesian those yang kena 'con' at 50sen and above..:)"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:04 AM","icecool","wow underwear got pull down and stolen hahaha"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:06 AM","CharlesT","not bad woh"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:08 AM","CharlesT","no wonder OTB is in..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:08 AM","cumcumshot","Try PAS? I think you are mad! All the turban people don't know how to manage economy, they only buy Merz."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=156","Feb 18, 2020 9:11 AM","xuxu","gambling again hihhi!"
