"genetec_urls_link","genetec_urls_date_date","genetec_urls_date_user","genetec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 25, 2021 8:30 AM","NaiveInvestor","Sorry I don’t mean to be condescending; just want to share what I read from some very basic book on Investing in Shares"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 25, 2021 8:44 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 25, 2021 11:39 AM","Vaccineyes","Genetec boleh. Next week 40-42"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 25, 2021 11:56 AM","Vaccineyes","Good info"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 8:47 AM","Vaccineyes","A day before joining the 40+ club. Go Genetec"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 9:58 AM","Bgt 9963","Bubble is looming....!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 10:11 AM","investor2021trading","which Malaysian companies will benefits d most from EV?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 11:03 AM","NaiveInvestor","I reckon one need to narrow the term EV when it comes to investing. I was told by a supplier to EV manufacturers that in 5 years, all cars will be an EV. Theoretically you take the existing engine from a Proton and replace with a battery run one, we have a Proton EV!
Many international funds are averse to EV manufacturers today. Instead they advise investing in companies involved in the manufacture of component for EVs. This is wide reaching as it would cover batteries, electronic control units, the semiconductor makers etc.
In the context of Genetec, they supply automated production lines for battery cell and automotive components going into E-mobility application such as electronic control units (ECU), sensors, braking system etc. Am sure there are other players like Greatech etc
But moving forward, the key word is “autonomous”. From a Malaysian context, which are the companies involved in the supply chain for self driving autonomous. Don’t underestimate the semiconductor players like MPI, Inari"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 1:09 PM","Zachzach","Go 40-44 the new week"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 3:41 PM","Mr.Sm Invest123","PMBTECH had double its production from 36,000 mtpa to 72,000 mtpa up to now, up to its 2nd phase project expansion from 4 phase development of 64 hectares ..
ADVANTAGES OF PMBTECH SILICON
Logistic Cost Advantage : Strategically located between the East and the West, Malaysia is located at the straits of Malacca, home to Singapore Port & Port Klang, Malaysia, two of busiest port in the world where shipping rates are favourable.
Locally Sourced Raw Material : Malaysia has readily available raw material which ensures consistency in supply.
Abundant Green Power Supply : Blessed with high rainfall and an abundance of rivers, Sarawak provides affordable, renewable energy through hydropower developments .. 1st hydroelectric plant (HEP) at Batang Ai (108 MW) in 1985, with Bakun HEP in 2011 (2,400 MW), followed by Murum HEP in 2014 (944 MW). Baleh HEP is still under construction & expected to be commissioned by 2025. That will make total capacity 3,452 MW.
source : sarawakenergy.com
CHINA SUPPLY OUTLOOK
Silicon & Aluminium price on a tear
Both silicon & aluminium price soars to their 3-year high. While global solar energy demand drove the recovery from March lows, it was actually news about China changing their environmental policies that fuels the price trend.
China produces more than 50% / 60% of the world’s aluminium / silicon. As mentioned earlier, it takes a great environmental toll to produce these materials. Now that China pivots its environmental concern policies, coal-fired power plants will be discontinued hence potentially shrinking production rates and altering supply-demand balance outlook.
SILICON AS AN ESSENTIAL MATERIAL FOR SOLAR & EV ECONOMY
Solar – The basic component of a solar cell is pure silicon, which also has been used as an electrical component for decades.
Polysilicon (a purer form of silicon) is in acute shortage because of vigorous solar module demand. Over 90% of the current solar cell market is based on silicon currently.
Electronic Vehicles (EV) – Elon Musk announced that Tesla will use more Silicon to replace Cobalt in producing its batteries for its future generation models.
The strategy poise to make Tesla EV a lot more affordable and is seen to be adopted by other EV battery vendors.
AGGRESSIVE CAPACITY EXPANSION
PMBT is undergoing an aggressive expansion plan to meet the world’s silicon demand is impeccable.
Located in Samalaju Industrial Park in Bintulu, Sarawak, it had double production capacity from 36,000 mtpa (1st phase) to 72,000 mtpa (phase 2), current phase.
The co.’s corporate plan indicates that the plant size is of 64 hectares and is suitable for 4 phases of development.
TRADE WAR
Trade war distorts the global supply chain. PMBTECH stands to capture higher market share as a neutral Malaysian producer.
Meanwhile the company’s markets are mainly in Europe and America where there are trade barriers against the Chinese suppliers.
CATALYST
Solar and EV drives silicon demand
Production capacity expands by 2x in 2021
Tesla battery revolution drives more silicon for anode material
Trade war for higher market share
25/09/2021 10:23 PM"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 5:02 PM","Vaccineyes","Hope all tech companies flourish tomm"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 5:51 PM","Bgt 9963","tech and semi-con stock are reaching penthouse....!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 26, 2021 11:13 PM","Zachzach","Genetec the super dragon will fly over 40 this new week"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 27, 2021 9:27 AM","Vaccineyes","41 today"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 27, 2021 10:22 AM","Benhobenhobenho","U will have to be brave like a lion to go into this counter at this price."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=159","Sep 27, 2021 10:45 AM","Thks1956","Those chicken shit can stay out, this is not for you. Institutional investors are already in"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 11:22 AM","Benhobenhobenho","Actually one don't really know the real value of this counter, it can go up to even 100 n it can crash to the price where it started that is less than 2rm. That's the reason I say one need to be brave. Like gambling, if u win, win a lot but what if lose??"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 11:24 AM","Benhobenhobenho","A good example is euro. Goreng till rm5 + n today's price at 0.56. what a big difference"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 12:41 PM","Thks1956","Welcome to casino de bursa"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 12:59 PM","InterFund®","Who stucked RM40......................??"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 1:00 PM","InterFund®","TP RM1 intact..............."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 1:50 PM","Vaccineyes","Last chance buy below 40.grab it"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 1:55 PM","InterFund®","Employee can get RM1.37 you all dumbass chase until RM40.....................................?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:20 PM","wiser_dude","Interfund - so what employee gets 1.37? Only 37000 shares , whats big deal? U want esos go and join genetec lorr"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:29 PM","Bgt 9963","Waiting at the penthouse.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:39 PM","Vaccineyes","This shows the caring nature of Genetec towards their employee"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:53 PM","calvintaneng","China got eletricity problem
Tesla production will be affected
Better sell Genetec
Go buy jtiasa, bumi armada or azrb as oil is going up"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:55 PM","PROFIT2020","?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:56 PM","PROFIT2020","This group FOR GENETEC.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 2:59 PM","calvintaneng","This group?
This group will be trapped like a group of mouse if still don't stay away
See https://www.youtube.com/watch?v=EKieneReLcY"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 3:04 PM","shawn5107","run"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 3:48 PM","Vaccineyes","Just some correction. Price steady at lower end of 30"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 3:48 PM","Vaccineyes","Bull run coming soon"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 4:02 PM","PROFIT2020","Yes"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 4:02 PM","PROFIT2020","40 45 50 60"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 4:49 PM","PROFIT2020","Relax dulu…"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 4:54 PM","Great80","Hahaha....ppl here sikit...sikit..run....better u all run terus lo......atleast will hv a peace in tis forum..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:01 PM","InterFund®","GENETEC esos buyers are laughing RM1.4 million to the bank..........................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:05 PM","Bgt 9963","Penthouse is waiting...!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:11 PM","Thks1956","Run lor, tmr onwards will be flat, then will shoot up from Wednesday onwards…. We will wait and see, the same trend repeats itself so many times in genetec"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:11 PM","Thks1956","We are buying the future…. EV"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:16 PM","Up Slowly Better La","Topglove bubble in making?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:27 PM","PROFIT2020","Above 37 still ok… tmrow.. 3% up till thursday"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:31 PM","WinBigTrend21","Bubble will come one day but not so soon... may be by 2030... its sunrise industries not sunset."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:43 PM","InterFund®","Really want EV go buy TENAGA.................. got partnership with DHL.................... not some cinama con counter that give ESOS RM1.37, when the market price is RM40................................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 5:50 PM","HamsterHuat","why sour grape...?
go work for Genetech lah...
sure can buy ESOS...
not happy sell of Genetec and don't look back anymore."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 6:14 PM","Thks1956","Cimb-cgs already outlined clearly why Genetec deserves higher TP. If you haven’t read, please go read. Don’t trust these part time cyber troopers and haven’t even finished schooling"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 6:16 PM","gozilla88","good future stock can keep for long term"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 9:17 PM","williamtkb","Still can go above rm50? If can, later JPM coming to short selling again from rm49."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 10:51 PM","Vaccineyes","Tomm high and sustained opening. Genetec boleh"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 10:51 PM","Vaccineyes","Buy call"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 10:55 PM","Gannina","DickyMe4 ""Stock [GENETEC]: GENETEC TECHNOLOGY BHD
Announcement Date 23-Sep-2021
Listing Date 24-Sep-2021
New type/class? No
Type ESOS
Details Exercise options under Employees' Share Option Scheme
No. of shares issued 37,000
Issue Price Malaysian Ringgit (MYR) 1.370
Par Value - 0.000
Total NOSH 51,486,700""
=============================================
ESOS @RM 1.370????
Market price : RM 39.50 (as shown at time of writing)
37000 x RM 1.37 = RM 50,690 ++
If sold at market price
37000 x RM 39.50 = RM 1,461,500
Untung atas angin = 1,461,500 - 50690 = RM 1,410,810 !!!!!
Waaaa..instant profit ....SC mata buta kah atau sudah kena beli?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 11:23 PM","Benhobenhobenho","A bird in hand is worth two in the bush as the saying goes. U never know when the price will drop n once it drop, it can be very steep. It's always better to take profit while price still high."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 11:34 PM","calvintaneng","Benhobenhobenho A bird in hand is worth two in the bush as the saying goes. U never know when the price will drop n once it drop, it can be very steep. It's always better to take profit while price still high.
27/09/2021 11:23 PM
You are correct! Only you are talking sense. The rest have been drugged & lost all senses
Last time same Cimb Ib gave IFCA target price for IFCA at Rm2.20 when IFCA already jumped from low of 7 sen to reach Rm1.80
Many still greedy for the 40 sen more later got caught by the downdraft when IFCA went 3 time limit down below 25 sen (run also not on time then)
See if ESOS only Rm1.37 even if Genetec goes limit down 8 times to Rm3.00 they can still make money as cost from Esos a mere Rm1.37
Al the rest will end up in holland
https://www.bursamalaysia.com/market_information/announcements/company...
And those really stubborn ones will RIP
https://klse.i3investor.com/blogs/www.eaglevisioninvest.com/2021-09-12..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 27, 2021 11:58 PM","HamsterHuat","Share is tightly control lah...
Genetec NOSH is 54 million ...right?
if major shareholder still Genetec management or afflilated to current Genetec..
The current price now at Rm37 seem consolidating......before another BooM to rm40 in near future..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 7:47 AM","NaiveInvestor","I do agree that the share price appears lofty; I have sold partially and whatever I am still holding is pure profit. I do not view low esos exercise price as a bad thing as esos is for all the staff who had contributed to the success of Genetec. From the AR, you will sew that most of the management team members had been with the company for 15-25 years. Also you need to ask yourself the sustainability of the business model. They are an important component of the supply chain for Tesla batteries production, and also have contracts for other e mobility component. So if you believe this is the era for EV batteries & autonomous EV , this is just the beginning for genetec."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 8:06 AM","Vaccineyes","EV business booming in US and China. So future is bright"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 8:20 AM","gohkimhock","be careful of getting trapped at klcc tower.. Not all EV manufacturers are actually making profit.. this counter has been overhyped long time by the same people. Right hand selling to left hand jacking up the price to lure unsuspected noobs.. lol.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 8:52 AM","InterFund®","really got show ""TESLA"" in the QR.....................? stop dreaming................... this is a con stock..............."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 9:07 AM","Bgt 9963","Down trend..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 9:32 AM","Vaccineyes","Genetec boleh. Keep faith my friends"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 9:59 AM","PROFIT2020","Go.. go.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 10:08 AM","atilanohun","Very rare now in Bursa with only 40+million issued shares. Just too easy to corner the counter and manipulate. Be aware and just have common sense !!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 10:20 AM","Thks1956","Funny to see so many sour grapes, they dont even own this stock but keeps making useless comments… haha"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 10:23 AM","Vaccineyes","Yes. We are faithful to this great company and wish it our best"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=160","Sep 28, 2021 12:12 PM","InterFund®","keep dropping keep dreaming......................... holland is coming........................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 12:16 PM","InterFund®","Show me where ""TESLA"" in quarter report................ hahahahaha...................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 3:14 PM","Great80","I don't know why many ppl here very concern about our money huh????profit or loss is their problems lah....why u all bother by giving - ve comments....I think most of them oredi took profit......I m hearing -ve comments since the price was @7....bt nw oredi 37++++.....alamak u all envy becos u miss the boat...I think who listened to tis type of ppl r alws losers..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 3:16 PM","shiby","Pity me.still got some stuck at rm22 :).but I enjoy reading comment made by pang72 & Calvin.i agree one must diversify their portfolio"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 3:20 PM","Great80","Hahaha....u stuck @22....alamak u loss lo according to them....hahaha..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 3:37 PM","HamsterHuat","Genetec with 54 million NOSH is cornered share lah...
whoever selling now either panic or just wanna take profit....
You see...people like @pang72 who bought at rm6 pitifully still don't care to sell at all nor people like @shiby who trapped like sore thumb at rm22 also no eye see.
Whoever who are Naysayer here who feel it is no safe...just sell lah.....
54 million NOSH is controlled by highly possible Genetec Management lo....
Think lah......if Genetec really don't have Tesla so call contract....
i am sure by now everyone will start dumping lo.
As i have say....for now...it is still rm37.xx and there is not panic selling unless bad QR coming soon....
that time...i am sure Genetec management will quickly start dumping lo..
Naysayer or weak heart holder.....sell now if you are damn sure it going back to rm7.....hahaha"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 3:57 PM","ywwoo57","TP RM 50.00? https://fb.watch/8ix5QwG0A5/"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 4:20 PM","HamsterHuat","if TP RM50.....maybe that the main reason it is floating like butterfly hovering rm37.xx
still undecided what to do next.......
Pilihan di tangan anda.
Sell for those Naysayer
Hold to RM50 for those strong heart with numb brain.
Buy is for those Condeming...FOMO buyer when and if suddenly it spike to RM38 sailing smooth....then it will electrifying charging to RM50 as projected...
hahaha"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 4:33 PM","Great80","Still strong above 37+++..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 5:11 PM","PROFIT2020","NICE PANG72"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 5:59 PM","Thks1956","Today should be the last drop day, tmr will doji or up a bit"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 7:16 PM","InterFund®","game over................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 8:03 PM","Vaccineyes","Very soon will move into the 40+ club"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 8:31 PM","Vaccineyes","And then no turning back"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 8:45 PM","NaiveInvestor","@interfund I truly wish there are more punters like you in the Bursa market place"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 8:46 PM","awesome20","chasing mpi 40.00 possible"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 9:17 PM","Thks1956","The majority shareholder Mr. Chen Kai Voon dint even sell any of his 19.58% share, this is yet the biggest indication that their main customer is TESLA. And future is so bright that they keep doing esos for employees. But the directors themselves holds the most Esos volume"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:06 PM","Thks1956","Just checked Genetec linkedin page, saw their employees taking pictures at the San Francisco Golden Gate Bridge, it’s 50km from Tesla HQ. They probably went for meeting and training. This is another proof that TESLA is their customer"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:15 PM","InterFund®","hahahahaha............. so dumb...........all story come out this that tesla........ reality is just another cinaman con-pany............ which dumb still buying when esos is only RM1.37...............?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:19 PM","solomolo","dickyme...where are u?..i really miss your RM10....haha"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:24 PM","InterFund®","Do cross check with tesla QR later........... contracts amount is too small if really from big EV company................. hahahhaha.......... tesla already got deal with CATL why need cinaman con stock................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:25 PM","Bgt 9963","US...down!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:53 PM","Thks1956","Interfund is a serba dinamik promoter, go back to your penny stock, this is not for children"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 10:57 PM","Vaccineyes","Share market memang up down. A norm"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 11:27 PM","Zachzach","Normally thursday is genetec day..!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 28, 2021 11:31 PM","abang_misai","gigil besok"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:11 AM","InterFund®","promoter...............? hahahaha @thks1956 give me the genetec employee linkedin with golden gate bridge................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 10:16 AM","Thks1956","I bet interfund trooper has no LinkedIn"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 10:17 AM","Thks1956","Today support at 36, hope dont break it. Else confirm major correction,"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 10:34 AM","PROFIT2020","Yup..gogo"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:34 AM","InterFund®","Cinaman company sent people to US is really impossible one............. not going to happen................ dumb @thks1956 stop telling ridiculous news................ hahahaha............................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:35 AM","InterFund®","Graph exactly like topglove on 10th ugust......................... dumping has been commenced........................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:41 AM","Thks1956","Why not u register LinkedIn account first dumb arse, then u can see them in san francisco, i bet u haven’t been there also"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:42 AM","Vaccineyes","Still resting today. Nanti bila naik, semua akan terkejut."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:43 AM","Vaccineyes","Termasuk InterFund dan keluarga mereka"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:48 AM","InterFund®","Give link which ah beng employee get to go to US no need to argue ah pek @thks1956........................ I bet this ah pek mistaken Genetec Technology Berhad with Genetec Inc............. hahahahaha............................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 11:55 AM","Thks1956","Register already? Small kid"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:02 PM","InterFund®","Ah pek......... where is the link................? hahahahahaha................. that's why you don't made up story here............... sure will be called out.............. hahahahahaha..................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:07 PM","HamsterHuat","oh...Noòooo...
imminent to rm36 soon
later Dam will burst open like never before.
Faster plug the leak.....mana Tesla annoucement....and San Francisco Genetec employee photo.....need it ASAP"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:12 PM","SpartanXoXo","good things come to those who wait..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:21 PM","Thks1956","Customer “A” name is withheld as per MFRS 8. They cannot reveal, read AR"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:22 PM","Thks1956","Go LinkedIn search Genetec, you can see those photos"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:22 PM","Thks1956","As for those small kid that has not even finished study, please concentrate on your studies. You earn very little being a cybertrooper"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:46 PM","InterFund®","ah pek @thks1956 I already search cannot find golden gate bridge belongs to Genetec Technology Berhad....................... this ah pek must be confused with Genetec Inc which is a different company................... hahahahaha......................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 12:47 PM","InterFund®","If tesla can revel their EV battery partner which is CATL.................. why this cinaman company cannot reveal.......................? hahahha................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 1:11 PM","Thks1956","How to attach link here? Ah pek duno, Interfund, it’s prerogative of Genetec to disclose or not as per MFRS 8. Not tesla’s decision"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 1:13 PM","Thks1956","https://www.linkedin.com/mwlite/company/genetec-technology-bhd"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 1:13 PM","Thks1956","Plz try if u can see, ah pek ask grandma to help"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 1:14 PM","NaiveInvestor","Interfund. I do feel smart with you around. CATL manufactures battery. Tesla is embarking to produce its own batteries in its own plants in Texas and Berlin. Genetec is part of the supply chain for the manufacture of these batteries. Genetec manufactures the line for these batteries to be tested.
All these is public info"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 1:21 PM","Thks1956","NaiveInvestor definitely not naive, Genetec does the Assembly line for the batteries. And they are expanding assembly line, TP 50 is really low. This counter will break the bank again and again"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=161","Sep 29, 2021 2:03 PM","Mr.Sm Invest123","PMBTECH
Silicon metal prices continue to soar, China’s silicon metal supply gap highlights
In September 2021, the market price of Silicon metal in China continued to soar. As of September 14, the reference price of Silicon metal in China was $5,540 / ton, more than 2 times higher than the price of the same period in 2020, breaking all kinds of price records.
The reason for the explosive growth of silicon metal this time is cost rise and imbalance between supply and demand. There are mainly the following four points:
First, the cost is mainly the cost of raw materials and electricity, and the cost of producing silicon metal is mainly the cost of electricity. After the end of this year's wet season, the price of electricity has risen, and the production cost has also risen.
Second, due to the epidemic situation, many foreign silicon metal manufacturers cannot produce normally, and the international demand for silicon metal has not decreased, but we have done a good job in controlling the epidemic situation. So foreign inquiries have not stopped for nearly a year.
Thirdly, in August, due to various reasons, the silicon factories had power outage for maintenance, so the output has not come up. Silicon metal products are often in short supply.
Fourth, the influence of national environmental supervision and ""carbon neutral, carbon peak"" policy."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 2:36 PM","Thks1956","Pmb also not bad"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 2:36 PM","Thks1956","Hello Interfund ada click the link anot. Don’t ignore"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 2:53 PM","InterFund®","Can start buying......................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 3:00 PM","PROFIT2020","VROMMMMMMMMM"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 3:01 PM","Vaccineyes","Buy call. Last chance before major price rise occurs .Hurry"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 3:13 PM","PROFIT2020","4pm"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 3:35 PM","Benhobenhobenho","Let's take a gamble is more correctly said"
