"inari_urls_link","inari_urls_date_date","inari_urls_date_user","inari_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 12, 2021 8:39 PM","Surge","Article in 2019, outdated info"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 11:21 AM","hoplanner","after almost 2 yrs now, where is Insas today? The share price is now where near its RNAV. It's utterly a great disappointment. Buy Inari instead; RM2.07 on 24/10/19 to RM3.56 yesterday."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 11:26 AM","stockraider","Thats the reason why u should switch to insas instead bcos ....inari is fully valued whereas insas is undervalue mah!
Arbitrage mah...Lu Tau Boh ??
Posted by hoplanner > Aug 13, 2021 11:21 AM | Report Abuse
after almost 2 yrs now, where is Insas today? The share price is now where near its RNAV. It's utterly a great disappointment. Buy Inari instead; RM2.07 on 24/10/19 to RM3.56 yesterday."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 11:26 AM","stockraider","Good luck!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 11:40 AM","Mabel","Hmm...based on the Target Price below, Mabel decided to top up another 2000 shares.
Market retrace is an opportunity to collect ..
13/08/2021 3.56 4.15 +0.59 (16.57%) BUY MACQUARIE GROUP
09/08/2021 3.60 4.75 +1.15 (31.94%) BUY PUBLIC BANK
09/08/2021 3.60 4.80 +1.20 (33.33%) BUY KENANGA
09/08/2021 3.60 4.28 +0.68 (18.89%) BUY HLG
26/07/2021 3.38 4.60 +1.22 (36.09%) BUY KENANGA
09/07/2021 3.12 3.81 +0.69 (22.12%) BUY HLG
01/07/2021 3.16 4.00 +0.84 (26.58%) BUY KENANGA
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 12:59 PM","llrr77","S0HA1 EPF KEEP SELLING LMAO"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 1:58 PM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 13, 2021 2:28 PM","Mrkingstock","Buy KENANGA
#predictionhappen"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 15, 2021 7:58 PM","newbie2y","To operate at 100% capacity! Gogogo!
https://klse.i3investor.com/blogs/savemalaysia/2021-08-15-story-h15697..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 15, 2021 8:07 PM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 15, 2021 8:37 PM","Targeted","Inari employees 90% vaccinated....."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 10:24 AM","yorkyork","stockraider, go see dome , armani, 21. this all is under insas."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 10:39 AM","Mabel","Mabel top up some more Greatec and Inari today...
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 12:42 PM","nightfighter","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 4:02 PM","risktoreward","reentered @ 3.45"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 4:08 PM","troy88","New govt no worries for Inari"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 4:19 PM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 5:52 PM","GeniusTinker","Inari future prospects are so good, why EPF keep selling Inari now? Why big boss Dato want to sell now? They keep until next quarter then can easily sell above 4 ah.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 6:34 PM","newbie8080","Probably just selling his ESOS shares.
EPF has many funds that include Inari, some will purchase and some will sell."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 6:52 PM","Surge","I guess they expect price will be soften upon PM resignation over week end, can pick up lower pricevsubsequently."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 16, 2021 10:41 PM","Mabel","Indeed.. Mabel so happy collected more today when it retrace...
Both Greatech and Inari closed GREEN with flying colours
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 10:21 AM","Mabel","Date Open Price Target Price Upside/Downside Price Call Source
13/08/2021 3.56 4.15 +0.59 (16.57%) BUY MACQUARIE GROUP
09/08/2021 3.60 4.75 +1.15 (31.94%) BUY PUBLIC BANK
09/08/2021 3.60 4.80 +1.20 (33.33%) BUY KENANGA
09/08/2021 3.60 4.28 +0.68 (18.89%) BUY HLG
09/08/2021 3.60 4.10 +0.50 (13.89%) BUY BIMB"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 10:59 AM","stockraider","Just buy lah!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 11:48 AM","Mabel","Yes good time to BUY...
Now got money just top up...
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 11:54 AM","nightfighter","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 3:42 PM","risktoreward","release @ 3.48, because not vibing"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 5:15 PM","Cheers","Just top up a bit."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 17, 2021 9:43 PM","mf","Rakyat dihasut untuk percaya pemimpin Umno rakus kuasa - Zahid
Diterbitkan 17 Aug 2021, 9:36 pm
A+
A-
Selepas kejatuhan kerajaan Perikatan Nasional (PN) semalam, Presiden Umno Ahmad Zahid Hamidi berkata masih terdapat perasaan tidak puas hati sesetengah pihak terhadap Umno.
Kumpulan tersebut, katanya, menghasut rakyat agar mempercayai bahawa Umno yang bersalah, dan menganggap pemimpinnya sebagai ""rakus kuasa."""
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 8:58 AM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 10:05 AM","rfifth92","Kekal Tenang"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 11:20 AM","brian3381","I wan iphone"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 1:54 PM","bigprice","Many start selling. Epf, directors, insas"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 2:35 PM","Putrajaya666","INARI - Bearish trend
Support = 344/340/ 331
Resistance = 350/355"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 2:39 PM","shareinvestment7","When retailers are busy buying.. EPF and Dato Thong actually busy selling to you. :)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 3:23 PM","GeniusTinker","Holy shit! Big sharks are distributing tickets."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 3:55 PM","llrr77","This is why i hate buying the same stocks same as EPF"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 6:08 PM","newbie8080","EPF is rebalancing their portfolio as well since last year.
Moving abroad for better return.
https://www.thestar.com.my/business/business-news/2020/07/02/epf-plans..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 7:34 PM","Cheers","I prefer EPF totally go out. If got epf play share will not stable and up. Like uwc also drop like hell."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 7:45 PM","llrr77","UWC, got EPF, drop like hell
Greatech, no EPF, fly like mad
Few month ago the difference between them is just few sens, no already more than RM2"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 8:05 PM","Cheers","Good profit company don't worry.Just hold and eat popcorn.Public bank also got epf play so drop also.Price still cheap compare to other semiconductor."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 18, 2021 8:14 PM","newbie2y","the i-sinar is taking toll on them, even they publicly said no impact..imagine many out of work, and some pay reduced, the inflows into EPF every mth for sure will be impacted; now the i-sinar lets ppl withdraw without conditions..even some T20 group ppl also withdraw..and not to mention epf cut-loss in the serba and related companies shares there..so they need to raise cash for honoring the i-sinar withdrawals.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 6:42 AM","kpowersohai","drop more buy more.....if the company is good, when price dropped its actually a buying oppurtunity for us."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 8:47 AM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 10:29 AM","Jay2020","Top up & hold as good fundamental stock .."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 11:30 AM","awesometrader","Unload aje la. Uncle will wait for you at 2.50. Uncle loves panic sellers :)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 11:40 AM","hengsame","Philadelphia Semiconductor Index (SOX)
drop below support
3,208.8 -48.0 (-1.47%)
Better beware what is coming for tech stock"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 2:28 PM","hengsame","US market will crash tonite....
Beware"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 2:51 PM","awesometrader","Yes, I have been hearing this since last year by boi boi Goo. Starting to miss that fella"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 4:58 PM","staypositive","Drop below support means time to set some buy order. Breakout means time to set sell order lol"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=852","Aug 19, 2021 5:13 PM","Mabel","Don't worries it's only profit selling
Tomorrow morning will shooting up
US Market always crash one...
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 20, 2021 10:16 AM","Surge","EPF disposal is to fund I-sinar withdrawal. No to worry, once PM is confirmed, it will start rocketing."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 20, 2021 7:53 PM","Mabel","The mother of all crashes? No bubble at all? While Michael Burry and Cathie Wood keep arguing, investors are starting to size up their portfolios as the record highs keep going. Fed taper concerns and the spread of the Delta variant don't seem to be able to weigh on sentiment for more than a day, though trading is getting choppier and warnings of a correction are getting louder. Overnight, Dow and S&P futures slipped 0.5%, while contracts linked to the Nasdaq fell back 0.4%.
Things are especially getting eerie without an S&P 500 pullback of at least 5% since last October, though Q2 corporate earnings have been strong and many investors are betting on a continuing economic recovery. While the ""buy the dip"" crowd may also be becoming a possible force to be reckoned with on Wall Street, some are still flagging caution and say there are ""clouds on the horizon.""
Research from Citi: ""Our panic/euphoria model remains very elevated and is warning of coming losses. This is the longest period of ebullient readings without a market correction since 1999/2000 and we anticipate that something will give. The Street is too complacent.""
Another alert: ""Against a backdrop of thin liquidity as investors take summer vacations, minor stock market corrections are to be expected in a market that is pricing in peak earnings, extended price-to-earnings ratios and elevated economic growth expectations,"" added Richard Saperstein, chief investment officer at Treasury Partners."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 21, 2021 4:14 PM","Targeted","In the future, no other sector will be able to achieve sustained growth levels like tech......"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 23, 2021 3:36 PM","ocbc","WIll Inari be dual-listed in NYSE ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 24, 2021 10:36 AM","stockraider","Good morning"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 24, 2021 4:52 PM","HamsterHuat","gogogo Inari....gogogo"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 25, 2021 9:40 AM","Jay2020","Next resistance 3.60 , gogogo"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 25, 2021 12:54 PM","PriorityFF88","Why buy Inari and not Insas ??? Insas Next Tafi..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 25, 2021 3:31 PM","HamsterHuat","adiooo hai...Inari. come come Naik lah..
Kan Iphone sales not affected..
ini kali lah"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 25, 2021 3:48 PM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 25, 2021 9:04 PM","llrr77","iPhone13 coming next month
INARI get ready to the moon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 26, 2021 5:48 PM","jinova546","please la inari up up up up"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 27, 2021 9:49 PM","staypositive","Broadcom alr breaking new high soon... Inari still kena bullied by our EPF"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 28, 2021 10:24 AM","nisah395",":)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 28, 2021 1:09 PM","llrr77","I just found out Broadcom CEO is Malaysian from Penang"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 29, 2021 11:11 AM","toto","Anyway thank you for yr sharing"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Aug 29, 2021 7:48 PM","newbie2y","From DBS Group Research :-
Valuation and recommendation
Raise FY22-23 EPS by 8-9%. We raise our FY22-23 earnings forecasts by 8-9% after adjusting for higher sales growth assumption and lower effective tax rate.
Maintain BUY with higher RM4.30 TP. Inari has completed its 10% private placement and raised about RM1.0bn, which we think could be a prelude to something bigger – i.e. securing new major customers or executing value-creating M&A.
Coupled with secured earnings visibility driven by its RF segment, we expect Inari’s valuation re-rating to continue, which is also helped by positive equity fund flows into the tech sector. We maintain our BUY call on Inari with a higher revised TP of RM4.30, based on 35x CY22 PE.
Key risks include: 1) Weaker-than-expected 5G smartphone sales, especially of the US end-customer; 2) Sharp depreciation of USD against MYR; and 3) Global economic slowdown."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 1, 2021 11:47 AM","ocbc","Big ramp up coming
https://www.scmp.com/tech/big-tech/article/3146465/iphone-13-launch-ne..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 1, 2021 3:24 PM","Surge","Get ready train is moving, coz EPF start buy in large quantity. Believe other financial also eyeing, once volume hit 10m and above, price will go further."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 1, 2021 9:39 PM","staypositive","time to go lorr Bursa tech now laggard especially Inari..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 2, 2021 12:03 PM","mimisita","touched by min yuan......... still dream to fly??"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 2, 2021 1:14 PM","EatCoconutCanWin","business impacted by mass screening cost and weekly antigen test kits covid. some more PPE and high cost for quarantine and hospitalisation for employees that impacted."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 2, 2021 4:12 PM","akuantiguru","time to get out from tech"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 2, 2021 10:38 PM","awesometrader","a ""proposed"" total lockdown in PG will definitely affect business. Not surprised if it sinks a bit."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 2, 2021 11:17 PM","ocbc","good news, price of semicon chips up up all the way
https://asia.nikkei.com/Business/Tech/Semiconductors/TSMC-hikes-chip-p..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 3, 2021 7:33 PM","llrr77","@azee smfh how many times u want to share this????????"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 6, 2021 12:00 AM","Cocomelon","5th wave otw?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 6, 2021 4:28 PM","Trader258","Ladies & gentlemen, the boastful ' own balls carrying ' Goo Shen is now also hiding under the name of ' akuantiguru ', if you still don't know.. ha,ha,ha."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 6, 2021 4:35 PM","Bgt 9963","Good luck..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 7, 2021 6:59 PM","Targeted","Round 2........"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 8, 2021 12:48 AM","Targeted","Gona be hard to hold this one back....!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 8, 2021 11:10 AM","llrr77","Apple iphone new launch on Next week! Get ready to party with Inari"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 9, 2021 9:39 PM","staypositive","Very soon exploding"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 11, 2021 11:29 PM","richardsharing","FA not bad..but is current price too high?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 11, 2021 11:41 PM","Mr.Sm Invest123","https://www.theedgemarkets.com/article/rise-and-rise-equipment-makers"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 12, 2021 12:00 AM","Mr.Sm Invest123","财经新闻
派对还没结束 券商续喊买科技股
2021年09月11日
（吉隆坡11日讯）科技股的高估值，已经引起部分投资者却步，不过，大华继显研究继续看好这个增长迅速的领域，高呼“派对还没结束”！
大华继显研究在最新报告指出，在5G时代降临的环境之下，全球半导体销售保持着高速增长，这也带动了半导体设备需求的高速增长，让我国相关领域业者将持续受惠。
世界半导体贸易数据已将今年全球半导体销售额增长预测，从原本的19.7%，上修至25.1%；全球半导体设备销售同样预测增长34.10%。
强劲的增长势头，也让本地的科技业者受惠，分析员预计，本地半导体封测（OSAT）业者今年的销售增长料达19%，明年再涨12%；设备制造商今年的销售增长更可达60%，明年再涨32%。
“由于贸易转移和更便宜的成本基础，这些数据都将高于全球基准。”
大补货时代未结束
高增长已是预期之内，但高估值却引发了担忧；目前，本地半导体封测企业的预期本益比估值，已较5年均值高出2个标准差。
不过分析员仍强调，“尽管风险回报不那么吸引人，估值部分已经反映了强劲的盈利预期，但历史趋势表明，增长仍有空间延伸到2022年。”
在过去半导体设备出现需求和供给两侧强烈冲击，导致的大补货时代降临时，最短的连续按年增长达到了20个月（2009年11月至2011年6月）；而最长的大补货时代持续了29个月（2016年8月至2018年12月）。
而目前的连续按年增长仅为17个月。
在这样的背景下，大部分制造商都已施加了可延迟但不可取消订单的合约条款，以更好地管理库存过剩的风险。
“所以估值已经反映了强劲的盈利预期，但派对仍未结束。”
大华继显研究分析员因此继续呼吁“增持”科技股。
半导体设备制造商净利与赚幅
首选益纳利美昌、阁代科技
尽管看好整体科技领域的前景，但考虑到估值已经偏高，分析员强调需要挑选拥有独特价值和高增长的股项；其中，益纳利美昌（INARI，0166 ，主板科技股）和阁代科技（GREATEC，0208，主板科技板）就成为了首选。
而腾达科技（PENTA，7160，主板科技股）也因股价表现仍落后，而受到青睐。
分析员也总结了科技股今年次季的业绩表现，其中益纳利美昌、阁代科技，以及伟特机构（VITROX，0097，主板科技股），都交出了让人惊喜的业绩表现。
另一方面，电子制造服务（EMS）企业，因为次季的管控趋严而受到了短期的利空，但随着政府逐渐放宽管控，分析员也预计这些企业产能将迅速复苏。
“对于电子制造服务领域，我们钟爱威铖（VS，6963 ，主板工业股），因其投资方向比同行更好。我们预计该公司3年可取得28%的复合增长净利。”"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 12, 2021 12:01 AM","Mr.Sm Invest123","财经新闻
派对还没结束 券商续喊买科技股
https://www.enanyang.my/%E8%B4%A2%E7%BB%8F%E6%96%B0%E9%97%BB/%E6%B4%BE..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 12:44 PM","EatCoconutCanWin","careful in technology guys. i heard that USA going to investigate force labor in tech giant in m'sia. once they ban like topglove, then all tech going to GG. took profit and don't look back. is your money to invest, but careful as tech PE very high and some shark going to create chaos to clear holding."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 3:03 PM","Cheers","All Tech except inari. Still sleeping"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 3:03 PM","Cheers","No fly at all"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 3:32 PM","nisah395","noted with thanks
EatCoconutCanWin > careful in technology guys. i heard that USA going to investigate force labor in tech giant in m'sia. once they ban like topglove, then all tech going to GG. took profit and don't look back. is your money to invest, but careful as tech PE very high and some shark going to create chaos to clear holding.
14/09/2021 12:44 PM"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 4:04 PM","Targeted","Last call for cheap tickets........"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 7:41 PM","llrr77","Tmr after apple announced their latest product, then Inari will fly to moon"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 14, 2021 10:12 PM","Gabriel Khoo","Osat not ems. Their esg compliance very high especially inari."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 15, 2021 10:10 AM","richardsharing","Inari price moves with the launch of iphone13. Next is about iphone sale performance. Should be very good as this time is a real iphone upgrade"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 15, 2021 10:32 AM","stockraider","Go for it"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 15, 2021 10:33 AM","BearBear6115","still will increase within a month ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 15, 2021 8:09 PM","newbie2y","Dan Ives, a Wedbush Securities analyst, estimated that roughly 250 million iPhone users — out of nearly 1 billion who own Apple’s phones — have not upgraded in more than 3.5 years, calling it a “massive pent-up demand within Apple’s installed base.”
https://www.marketwatch.com/story/apples-iphone-13-upgrades-are-boring..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 16, 2021 1:27 AM","Targeted","Nice setup....."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=853","Sep 16, 2021 7:10 AM","TECHfullyBREWED","Broadcom ATH again!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 1:10 PM","yorkyork","hello everyone"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 1:14 PM","Bgt 9963","Tech and semi-con stock coming...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 1:46 PM","Targeted","Just starting engines........ taking off soon..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 2:56 PM","sten_still","will make it in composite index in less than 5 years"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 3:03 PM","Targeted","sten_still will make it in composite index in less than 5 years
>>>>>>>>>>
Easily !"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 3:38 PM","awesometrader","gogo sushi inari."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 3:59 PM","leno","there is no tech labor issue
tech use robot and AI machine.
They engage engineers and technician.
All staff already wear PPE before covid,
and with minimal staff,
they can do swab everyday also no problem.
This is not some petik buah sawit, or celup sarung tangan industry."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 4:26 PM","Targeted","Who is so kind to sell so many at 3.65?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 5:35 PM","Mtrade","https://www.cnbc.com/2021/09/16/apple-iphone-13-pre-orders-show-signs-..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 5:35 PM","Mtrade","TECH
The iPhone 13 is already showing strong early sales in China, local media reports say"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 5:35 PM","Mtrade","2 million pre order from china dy"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 5:56 PM","gemfinder","Rm4 ma"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 7:50 PM","Targeted","Inari and frontken, biggest beneficiary of Apples super-cycle...."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 17, 2021 8:40 PM","bkokyew","Question, is inari depends on apple products only?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 18, 2021 12:25 AM","Firewood1313","Inari is directly dealing with Broadcom, where Broadcom is world largest player in the mobile phone industry, customers including Samsung & Apple. What donu think?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 18, 2021 10:46 AM","Bgt 9963","Post removed. Why?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 18, 2021 5:33 PM","LOLANTO","BEWARE, nasdaq doesn't look good!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 18, 2021 8:34 PM","Targeted","@LOLANTO BEWARE, nasdaq doesn't look good!
18/09/2021 5:33 PM
>>>>>>>>
Broadcom resilient!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 20, 2021 7:36 PM","HamsterHuat","Fuyoooo...Inari only lose 2 cent despite BloodBath today.
Must be the Iphone Hot kacang at China preventing it from massive drop...
Hail Inari...
Hmmm
Hail Iphone..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 21, 2021 10:33 AM","richardsharing","Wow, inari price more stable based on these few days record, as compared to others"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 21, 2021 11:49 AM","Firewood1313","Challenging 3.68, if everything going smooth, 4.00 is just the matter of time, by end of the year."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 21, 2021 8:46 PM","HamsterHuat","Iphone Hotcake like MoonCake especially China people....
Why never support Huawei or Xiaomi....Why China people love Iphone??
Don't care why but Inari will is reaping massive rewards on supplying parts to Iphone...
Gogogo to RM5.....
let people FOMO."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 22, 2021 11:13 AM","awesometrader","Because Huawei/Xiaomi sucks period! Even Chinese people don't buy. Haha
Posted by HamsterHuat > Sep 21, 2021 8:46 PM | Report Abuse
Iphone Hotcake like MoonCake especially China people....
Why never support Huawei or Xiaomi....Why China people love Iphone??
Don't care why but Inari will is reaping massive rewards on supplying parts to Iphone...
Gogogo to RM5.....
let people FOMO."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 22, 2021 12:24 PM","awesometrader","Good thing no cheap, cheap thing no good! Buy Iphone la
https://www.freemalaysiatoday.com/category/business/2021/09/22/throw-a..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 22, 2021 12:56 PM","TECHfullyBREWED","Having additional helpings........"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 22, 2021 2:47 PM","staypositive","Got chance to overtake SIME soon.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=854","Sep 22, 2021 2:48 PM","staypositive","DIALOG 1st opps"
